date,team_1,team_2,team_1_goals,team_2_goals,tournament,is_team_1_home,is_team_2_home,is_neutral
26/4/00,Armenia,Georgia,0,0,Friendly,TRUE,FALSE,FALSE
26/4/00,Austria,Croatia,1,2,Friendly,TRUE,FALSE,FALSE
26/4/00,Bolivia,Colombia,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
26/4/00,Brazil,Ecuador,3,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
26/4/00,Bulgaria,Ukraine,0,1,Friendly,TRUE,FALSE,FALSE
26/4/00,Chile,Peru,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
26/4/00,Czech Republic,Israel,4,1,Friendly,TRUE,FALSE,FALSE
26/4/00,Denmark,Sweden,0,1,Friendly,TRUE,FALSE,FALSE
26/4/00,France,Slovenia,3,2,Friendly,TRUE,FALSE,FALSE
26/4/00,Germany,Switzerland,1,1,Friendly,TRUE,FALSE,FALSE
26/4/00,Ireland,Greece,0,1,Friendly,TRUE,FALSE,FALSE
26/4/00,Italy,Portugal,2,0,Friendly,TRUE,FALSE,FALSE
26/4/00,Korea Republic,Japan,1,0,Friendly,TRUE,FALSE,FALSE
26/4/00,Liechtenstein,Faroe Islands,0,1,Friendly,TRUE,FALSE,FALSE
26/4/00,Luxembourg,Estonia,1,1,Friendly,TRUE,FALSE,FALSE
26/4/00,Macedonia,Albania,1,0,Friendly,TRUE,FALSE,FALSE
26/4/00,Netherlands,Scotland,0,0,Friendly,TRUE,FALSE,FALSE
26/4/00,Northern Ireland,Hungary,0,1,Friendly,TRUE,FALSE,FALSE
26/4/00,Norway,Belgium,0,2,Friendly,TRUE,FALSE,FALSE
26/4/00,Paraguay,Uruguay,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
26/4/00,Poland,Finland,0,0,Friendly,TRUE,FALSE,FALSE
26/4/00,Romania,Cyprus,2,0,Friendly,TRUE,FALSE,FALSE
26/4/00,Russia,USA,2,0,Friendly,TRUE,FALSE,FALSE
26/4/00,San Marino,Moldova,0,1,Friendly,TRUE,FALSE,FALSE
26/4/00,Venezuela,Argentina,0,4,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
29/4/00,Antigua and Barbuda,Dominica,3,2,Friendly,FALSE,FALSE,TRUE
29/4/00,British Virgin Islands,Sint Maarten,0,0,Friendly,TRUE,FALSE,FALSE
30/4/00,British Virgin Islands,Antigua and Barbuda,1,1,Friendly,TRUE,FALSE,FALSE
30/4/00,Dominica,Sint Maarten,3,1,Friendly,FALSE,FALSE,TRUE
1/5/00,Jersey,Guernsey,1,0,Friendly,TRUE,FALSE,FALSE
1/5/00,Maldives,Sri Lanka,1,1,Friendly,TRUE,FALSE,FALSE
2/5/00,Bangladesh,India,1,1,Friendly,FALSE,FALSE,TRUE
4/5/00,Maldives,Bangladesh,1,1,Friendly,TRUE,FALSE,FALSE
5/5/00,India,Sri Lanka,0,1,Friendly,FALSE,FALSE,TRUE
7/5/00,Bangladesh,Sri Lanka,0,1,Friendly,FALSE,FALSE,TRUE
7/5/00,Cuba,Barbados,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
7/5/00,El Salvador,Guatemala,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
7/5/00,Honduras,Panama,3,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
7/5/00,Trinidad and Tobago,Haiti,3,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
8/5/00,Maldives,India,1,0,Friendly,TRUE,FALSE,FALSE
10/5/00,Maldives,Sri Lanka,1,1,Friendly,TRUE,FALSE,FALSE
13/5/00,Jordan,Lebanon,1,1,Friendly,FALSE,FALSE,TRUE
14/5/00,Jamaica,Panama,0,1,Friendly,TRUE,FALSE,FALSE
18/5/00,Thailand,Uzbekistan,2,0,Friendly,TRUE,FALSE,FALSE
19/5/00,Guatemala,Belize,0,0,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
19/5/00,Haiti,Trinidad and Tobago,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
21/5/00,Barbados,Cuba,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
21/5/00,Lebanon,Saudi Arabia,0,0,Friendly,TRUE,FALSE,FALSE
21/5/00,Panama,Nicaragua,4,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
23/5/00,Wales,Brazil,0,3,Friendly,TRUE,FALSE,FALSE
24/5/00,Slovakia,Saudi Arabia,1,1,Friendly,TRUE,FALSE,FALSE
25/5/00,China,Serbia,0,2,Friendly,TRUE,FALSE,FALSE
26/5/00,Algeria,Burkina Faso,2,0,Friendly,TRUE,FALSE,FALSE
27/5/00,Canada,Trinidad and Tobago,1,0,Friendly,TRUE,FALSE,FALSE
27/5/00,Cuba,Haiti,0,1,Friendly,TRUE,FALSE,FALSE
27/5/00,England,Brazil,1,1,Friendly,TRUE,FALSE,FALSE
27/5/00,Jamaica,Colombia,0,3,Friendly,FALSE,FALSE,TRUE
27/5/00,Netherlands,Romania,2,1,Friendly,TRUE,FALSE,FALSE
27/5/00,Norway,Slovakia,2,0,Friendly,TRUE,FALSE,FALSE
28/5/00,Croatia,France,0,2,Friendly,TRUE,FALSE,FALSE
28/5/00,Korea Republic,Serbia,0,0,Friendly,TRUE,FALSE,FALSE
28/5/00,Macau,Hong Kong,0,1,Friendly,TRUE,FALSE,FALSE
28/5/00,Malta,South Africa,0,1,Friendly,TRUE,FALSE,FALSE
29/5/00,Cuba,Haiti,1,1,Friendly,TRUE,FALSE,FALSE
30/5/00,Canada,Honduras,2,1,Friendly,TRUE,FALSE,FALSE
30/5/00,Ireland,Scotland,1,2,Friendly,TRUE,FALSE,FALSE
30/5/00,Korea Republic,Serbia,0,0,Friendly,TRUE,FALSE,FALSE
31/5/00,England,Ukraine,2,0,Friendly,TRUE,FALSE,FALSE
31/5/00,Hungary,Saudi Arabia,2,2,Friendly,TRUE,FALSE,FALSE
31/5/00,Russia,Slovakia,1,1,Friendly,TRUE,FALSE,FALSE
31/5/00,Venezuela,Panama,3,1,Friendly,TRUE,FALSE,FALSE
1/6/00,Botswana,Mozambique,2,0,Friendly,FALSE,FALSE,TRUE
1/6/00,Swaziland,Lesotho,0,1,Friendly,TRUE,FALSE,FALSE
2/6/00,Lesotho,Mozambique,0,0,Friendly,FALSE,FALSE,TRUE
2/6/00,Portugal,Wales,3,0,Friendly,TRUE,FALSE,FALSE
2/6/00,Singapore,Qatar,1,5,Friendly,TRUE,FALSE,FALSE
2/6/00,Swaziland,Botswana,0,0,Friendly,TRUE,FALSE,FALSE
3/6/00,Algeria,Guinea,4,0,Friendly,TRUE,FALSE,FALSE
3/6/00,Denmark,Belgium,2,2,Friendly,TRUE,FALSE,FALSE
3/6/00,Germany,Czech Republic,3,2,Friendly,TRUE,FALSE,FALSE
3/6/00,Honduras,Haiti,4,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
3/6/00,Hungary,Israel,2,1,Friendly,TRUE,FALSE,FALSE
3/6/00,Latvia,Finland,1,0,Friendly,TRUE,FALSE,FALSE
3/6/00,Malta,England,1,2,Friendly,TRUE,FALSE,FALSE
3/6/00,Norway,Italy,1,0,Friendly,TRUE,FALSE,FALSE
3/6/00,Paraguay,Ecuador,3,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
3/6/00,Romania,Greece,2,1,Friendly,TRUE,FALSE,FALSE
3/6/00,Slovenia,Saudi Arabia,2,0,Friendly,TRUE,FALSE,FALSE
3/6/00,Sweden,Spain,1,1,Friendly,TRUE,FALSE,FALSE
3/6/00,Uruguay,Chile,2,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
4/6/00,Argentina,Bolivia,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
4/6/00,Azerbaijan,Georgia,0,0,Friendly,TRUE,FALSE,FALSE
4/6/00,Benin,Togo,1,2,Friendly,TRUE,FALSE,FALSE
4/6/00,Botswana,Lesotho,1,1,Friendly,FALSE,FALSE,TRUE
4/6/00,Colombia,Venezuela,3,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
4/6/00,Cuba,Canada,0,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
4/6/00,Estonia,Belarus,2,0,Friendly,TRUE,FALSE,FALSE
4/6/00,Moldova,Russia,0,1,Friendly,TRUE,FALSE,FALSE
4/6/00,Netherlands,Poland,3,1,Friendly,FALSE,FALSE,TRUE
4/6/00,Nigeria,Malawi,3,2,Friendly,TRUE,FALSE,FALSE
4/6/00,Peru,Brazil,0,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
4/6/00,Senegal,Zambia,0,0,Friendly,TRUE,FALSE,FALSE
4/6/00,Swaziland,Mozambique,1,1,Friendly,TRUE,FALSE,FALSE
6/6/00,Nigeria,Malawi,4,1,Friendly,TRUE,FALSE,FALSE
6/6/00,Senegal,Zambia,0,0,Friendly,TRUE,FALSE,FALSE
7/6/00,Germany,Liechtenstein,8,2,Friendly,TRUE,FALSE,FALSE
7/6/00,Iran,Egypt,1,1,Friendly,TRUE,FALSE,FALSE
7/6/00,Korea Republic,Macedonia,2,1,Friendly,FALSE,FALSE,TRUE
7/6/00,Luxembourg,Spain,0,1,Friendly,TRUE,FALSE,FALSE
9/6/00,Australia,Paraguay,0,0,Friendly,TRUE,FALSE,FALSE
9/6/00,Egypt,Korea Republic,0,1,Friendly,FALSE,FALSE,TRUE
9/6/00,Iran,Macedonia,3,1,Friendly,TRUE,FALSE,FALSE
10/6/00,Belgium,Sweden,2,1,Euro 2000,TRUE,FALSE,FALSE
10/6/00,St. Vincent and the Grenadines,Barbados,1,0,Friendly,TRUE,FALSE,FALSE
10/6/00,Thailand,Qatar,2,3,Friendly,TRUE,FALSE,FALSE
11/6/00,Antigua and Barbuda,Guatemala,0,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
11/6/00,Canada,Cuba,0,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
11/6/00,Estonia,Georgia,1,0,Friendly,TRUE,FALSE,FALSE
11/6/00,France,Denmark,3,0,Euro 2000,FALSE,FALSE,TRUE
11/6/00,Netherlands,Czech Republic,1,0,Euro 2000,TRUE,FALSE,FALSE
11/6/00,Tunisia,Senegal,4,1,Friendly,TRUE,FALSE,FALSE
11/6/00,Turkey,Italy,1,2,Euro 2000,FALSE,FALSE,TRUE
12/6/00,Australia,Paraguay,0,0,Friendly,TRUE,FALSE,FALSE
12/6/00,Germany,Romania,1,1,Euro 2000,FALSE,FALSE,TRUE
12/6/00,New Caledonia,Vanuatu,3,1,Friendly,TRUE,FALSE,FALSE
12/6/00,Portugal,England,3,2,Euro 2000,FALSE,FALSE,TRUE
13/6/00,Serbia,Slovenia,3,3,Euro 2000,FALSE,FALSE,TRUE
13/6/00,Spain,Norway,0,1,Euro 2000,FALSE,FALSE,TRUE
14/6/00,Belgium,Italy,0,2,Euro 2000,TRUE,FALSE,FALSE
14/6/00,Kenya,Burkina Faso,0,1,Friendly,TRUE,FALSE,FALSE
15/6/00,Australia,Paraguay,2,1,Friendly,TRUE,FALSE,FALSE
15/6/00,New Caledonia,Vanuatu,1,0,Friendly,TRUE,FALSE,FALSE
15/6/00,Sweden,Turkey,0,0,Euro 2000,FALSE,FALSE,TRUE
16/6/00,Algeria,Senegal,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
16/6/00,Czech Republic,France,1,2,Euro 2000,FALSE,FALSE,TRUE
16/6/00,Netherlands,Denmark,3,0,Euro 2000,TRUE,FALSE,FALSE
17/6/00,Egypt,Ghana,2,0,Friendly,TRUE,FALSE,FALSE
17/6/00,England,Germany,1,0,Euro 2000,FALSE,FALSE,TRUE
17/6/00,Haiti,Honduras,1,3,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
17/6/00,Madagascar,Congo DR,3,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
17/6/00,Malawi,Burkina Faso,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
17/6/00,Namibia,Morocco,0,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
17/6/00,Nigeria,Sierra Leone,2,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
17/6/00,Romania,Portugal,0,1,Euro 2000,FALSE,FALSE,TRUE
18/6/00,Angola,Zambia,2,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
18/6/00,Guatemala,Antigua and Barbuda,8,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
18/6/00,Guinea,Zimbabwe,3,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
18/6/00,Ivory Coast,Tunisia,2,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
18/6/00,Libya,Cameroon,0,3,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
18/6/00,Norway,Serbia,0,1,Euro 2000,FALSE,FALSE,TRUE
18/6/00,Slovenia,Spain,1,2,Euro 2000,FALSE,FALSE,TRUE
18/6/00,Sudan,Liberia,2,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
19/6/00,Australia,Cook Islands,17,0,Oceania Nations Cup 2000,FALSE,FALSE,TRUE
19/6/00,Belgium,Turkey,0,2,Euro 2000,TRUE,FALSE,FALSE
19/6/00,Italy,Sweden,2,1,Euro 2000,FALSE,FALSE,TRUE
19/6/00,Tahiti,New Zealand,0,2,Oceania Nations Cup 2000,FALSE,FALSE,FALSE
20/6/00,England,Romania,2,3,Euro 2000,FALSE,FALSE,TRUE
20/6/00,Madagascar,Mauritius,1,1,Friendly,TRUE,FALSE,FALSE
20/6/00,Portugal,Germany,3,0,Euro 2000,FALSE,FALSE,TRUE
21/6/00,Denmark,Czech Republic,0,2,Euro 2000,FALSE,FALSE,TRUE
21/6/00,Netherlands,France,3,2,Euro 2000,TRUE,FALSE,FALSE
21/6/00,New Zealand,Vanuatu,3,1,Oceania Nations Cup 2000,FALSE,FALSE,TRUE
21/6/00,Paraguay,Costa Rica,1,0,Friendly,TRUE,FALSE,FALSE
21/6/00,Serbia,Spain,3,4,Euro 2000,FALSE,FALSE,TRUE
21/6/00,Slovenia,Norway,0,0,Euro 2000,FALSE,FALSE,TRUE
21/6/00,Solomon Islands,Cook Islands,5,1,Oceania Nations Cup 2000,FALSE,FALSE,TRUE
23/6/00,Gabon,Congo,0,2,Friendly,TRUE,FALSE,FALSE
23/6/00,Solomon Islands,Australia,0,6,Oceania Nations Cup 2000,FALSE,FALSE,TRUE
23/6/00,Tahiti,Vanuatu,2,3,Oceania Nations Cup 2000,FALSE,FALSE,TRUE
24/6/00,Italy,Romania,2,0,Euro 2000,FALSE,FALSE,TRUE
24/6/00,Madagascar,Mauritius,1,0,Friendly,TRUE,FALSE,FALSE
24/6/00,Turkey,Portugal,0,2,Euro 2000,FALSE,FALSE,TRUE
24/6/00,Uganda,Rwanda,2,1,Friendly,TRUE,FALSE,FALSE
25/6/00,Australia,Vanuatu,1,0,Oceania Nations Cup 2000,FALSE,FALSE,TRUE
25/6/00,Ecuador,Panama,5,0,Friendly,TRUE,FALSE,FALSE
25/6/00,Gabon,Congo,2,3,Friendly,TRUE,FALSE,FALSE
25/6/00,Lebanon,Kuwait,3,1,Friendly,TRUE,FALSE,FALSE
25/6/00,Netherlands,Serbia,6,1,Euro 2000,TRUE,FALSE,FALSE
25/6/00,New Zealand,Solomon Islands,2,0,Oceania Nations Cup 2000,FALSE,FALSE,TRUE
25/6/00,Spain,France,1,2,Euro 2000,FALSE,FALSE,TRUE
28/6/00,Australia,New Zealand,2,0,Oceania Nations Cup 2000,FALSE,FALSE,TRUE
28/6/00,Brazil,Uruguay,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/6/00,France,Portugal,2,1,Euro 2000,FALSE,FALSE,TRUE
28/6/00,Tunisia,Algeria,2,2,Friendly,TRUE,FALSE,FALSE
28/6/00,Vanuatu,Solomon Islands,1,2,Oceania Nations Cup 2000,FALSE,FALSE,TRUE
28/6/00,Venezuela,Bolivia,4,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
29/6/00,Barbados,Trinidad and Tobago,0,0,Friendly,TRUE,FALSE,FALSE
29/6/00,Chile,Paraguay,3,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
29/6/00,Colombia,Argentina,1,3,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
29/6/00,Ecuador,Peru,2,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
29/6/00,Netherlands,Italy,0,0,Euro 2000,TRUE,FALSE,FALSE
30/6/00,Djibouti,Burundi,1,3,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
1/7/00,Botswana,Madagascar,1,0,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
1/7/00,Costa Rica,Panama,5,1,Friendly,TRUE,FALSE,FALSE
1/7/00,El Salvador,Mexico,0,3,Friendly,FALSE,FALSE,TRUE
1/7/00,Seychelles,Zimbabwe,0,1,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
1/7/00,Tanzania,Mauritius,0,1,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
1/7/00,Uganda,Malawi,3,1,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
2/7/00,Benin,Namibia,2,0,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
2/7/00,Central African Republic,Congo DR,1,1,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
2/7/00,Equatorial Guinea,Angola,0,1,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
2/7/00,Ethiopia,Zambia,1,0,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
2/7/00,France,Italy,2,1,Euro 2000,FALSE,FALSE,TRUE
2/7/00,Jamaica,Cuba,1,1,Friendly,TRUE,FALSE,FALSE
2/7/00,Lesotho,Mozambique,1,0,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
2/7/00,Niger,Ivory Coast,0,1,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
2/7/00,Rwanda,Congo,2,1,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
2/7/00,St. Vincent and the Grenadines,Trinidad and Tobago,2,1,Friendly,TRUE,FALSE,FALSE
2/7/00,Sudan,Eritrea,5,1,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
2/7/00,Swaziland,Kenya,3,2,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
3/7/00,Guatemala,Haiti,4,1,Friendly,FALSE,FALSE,TRUE
4/7/00,Rwanda,Uganda,2,0,Friendly,TRUE,FALSE,FALSE
4/7/00,Trinidad and Tobago,Cuba,4,1,Friendly,TRUE,FALSE,FALSE
5/7/00,Jamaica,Barbados,5,0,Friendly,TRUE,FALSE,FALSE
5/7/00,Mexico,Venezuela,2,1,Friendly,TRUE,FALSE,FALSE
6/7/00,Cape Verde,Angola,1,1,Friendly,TRUE,FALSE,FALSE
6/7/00,Malawi,Namibia,1,2,Friendly,TRUE,FALSE,FALSE
7/7/00,El Salvador,Guatemala,0,1,Friendly,FALSE,FALSE,TRUE
8/7/00,Trinidad and Tobago,Jamaica,2,4,Friendly,TRUE,FALSE,FALSE
8/7/00,Tunisia,Madagascar,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
8/7/00,Zambia,Togo,2,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
9/7/00,Burkina Faso,Guinea,2,3,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
9/7/00,Cameroon,Angola,3,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
9/7/00,Congo DR,Congo,2,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
9/7/00,Ghana,Sierra Leone,5,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
9/7/00,Liberia,Nigeria,2,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
9/7/00,Morocco,Algeria,2,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
9/7/00,Senegal,Egypt,0,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
9/7/00,Zimbabwe,South Africa,0,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
14/7/00,Libya,Chad,3,1,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
15/7/00,Burundi,Djibouti,1,0,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
15/7/00,Eritrea,Sudan,2,1,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
15/7/00,Gabon,Sao Tome and Principe,4,1,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
15/7/00,Kenya,Swaziland,3,0,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
15/7/00,Malawi,Uganda,1,2,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
15/7/00,Namibia,Benin,8,2,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
15/7/00,Zambia,Ethiopia,2,0,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
16/7/00,Angola,Equatorial Guinea,4,1,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
16/7/00,Barbados,Costa Rica,2,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
16/7/00,Canada,Trinidad and Tobago,0,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
16/7/00,Congo DR,Central African Republic,2,0,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
16/7/00,El Salvador,Honduras,2,5,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
16/7/00,Guatemala,USA,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
16/7/00,Guinea,Gambia,2,0,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
16/7/00,Ivory Coast,Niger,6,0,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
16/7/00,Mauritius,Tanzania,3,2,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
16/7/00,Mozambique,Lesotho,1,0,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
16/7/00,Panama,Mexico,0,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
18/7/00,Paraguay,Brazil,2,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
18/7/00,Uruguay,Venezuela,3,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
19/7/00,Argentina,Ecuador,2,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
19/7/00,Bolivia,Chile,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
19/7/00,Peru,Colombia,0,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
22/7/00,Guatemala,Barbados,2,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
23/7/00,Costa Rica,USA,2,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
23/7/00,Jamaica,Honduras,3,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
23/7/00,Panama,Canada,0,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
23/7/00,Trinidad and Tobago,Mexico,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/7/00,Ecuador,Colombia,0,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/7/00,Venezuela,Chile,0,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
26/7/00,Brazil,Argentina,3,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
26/7/00,Bulgaria,Azerbaijan,2,1,Friendly,TRUE,FALSE,FALSE
26/7/00,Uruguay,Peru,0,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
27/7/00,Azerbaijan,Macedonia,1,2,Friendly,FALSE,FALSE,TRUE
27/7/00,Bolivia,Paraguay,0,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
27/7/00,Iceland,Malta,5,0,Friendly,TRUE,FALSE,FALSE
28/7/00,China,Korea Republic,0,1,Friendly,TRUE,FALSE,FALSE
29/7/00,Bangladesh,India,0,1,Friendly,FALSE,FALSE,TRUE
5/8/00,El Salvador,Haiti,1,2,Friendly,FALSE,FALSE,TRUE
5/8/00,Lebanon,Oman,3,1,Friendly,TRUE,FALSE,FALSE
6/8/00,Guyana,Trinidad and Tobago,0,0,Friendly,TRUE,FALSE,FALSE
6/8/00,Malaysia,Burma,6,0,Friendly,TRUE,FALSE,FALSE
8/8/00,Lebanon,Oman,1,2,Friendly,TRUE,FALSE,FALSE
9/8/00,Malaysia,Burma,1,2,Friendly,TRUE,FALSE,FALSE
9/8/00,Syria,Bahrain,1,0,Friendly,TRUE,FALSE,FALSE
10/8/00,Costa Rica,Venezuela,1,5,Friendly,TRUE,FALSE,FALSE
11/8/00,Bahrain,Jordan,0,2,Friendly,FALSE,FALSE,TRUE
11/8/00,Panama,Ecuador,0,0,Friendly,TRUE,FALSE,FALSE
13/8/00,Syria,Jordan,1,0,Friendly,TRUE,FALSE,FALSE
15/8/00,Albania,Cyprus,0,0,Friendly,TRUE,FALSE,FALSE
15/8/00,Chile,Brazil,3,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
15/8/00,Colombia,Uruguay,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
15/8/00,Costa Rica,Guatemala,2,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
15/8/00,Mexico,Canada,2,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
16/8/00,Argentina,Paraguay,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
16/8/00,Bosnia-Herzegovina,Turkey,2,0,Friendly,TRUE,FALSE,FALSE
16/8/00,Bulgaria,Belgium,1,3,Friendly,TRUE,FALSE,FALSE
16/8/00,Czech Republic,Slovenia,0,1,Friendly,TRUE,FALSE,FALSE
16/8/00,Ecuador,Bolivia,2,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
16/8/00,Estonia,Andorra,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
16/8/00,Germany,Spain,4,1,Friendly,TRUE,FALSE,FALSE
16/8/00,Hungary,Austria,1,1,Friendly,TRUE,FALSE,FALSE
16/8/00,Iran,Georgia,2,1,Friendly,TRUE,FALSE,FALSE
16/8/00,Jamaica,El Salvador,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
16/8/00,Japan,United Arab Emirates,3,1,Friendly,TRUE,FALSE,FALSE
16/8/00,Latvia,Belarus,0,1,Friendly,TRUE,FALSE,FALSE
16/8/00,Moldova,Malta,1,0,Friendly,TRUE,FALSE,FALSE
16/8/00,Northern Ireland,Serbia,1,2,Friendly,TRUE,FALSE,FALSE
16/8/00,Peru,Venezuela,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
16/8/00,Portugal,Lithuania,5,1,Friendly,TRUE,FALSE,FALSE
16/8/00,Romania,Poland,1,1,Friendly,TRUE,FALSE,FALSE
16/8/00,Russia,Israel,1,0,Friendly,TRUE,FALSE,FALSE
16/8/00,Slovakia,Croatia,1,1,Friendly,TRUE,FALSE,FALSE
16/8/00,Switzerland,Greece,2,2,Friendly,TRUE,FALSE,FALSE
16/8/00,Trinidad and Tobago,Panama,6,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
16/8/00,USA,Barbados,7,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
20/8/00,Haiti,Honduras,0,4,Friendly,FALSE,FALSE,TRUE
